Date,Time,Temp,Salinity,pH,Saturation State,Upwelling Index,,,,,,,,,,,,,,,,,
7/1/2009,6:00,11.53,32.76,7.657,0.929,90.933,,,,,,,,,,,,,,,,,
7/1/2009,6:15,11.52,32.8,7.666,0.949,89.766,,,,,,,,,,,,,,,,,
7/1/2009,6:30,11.55,32.95,7.690,1.001,88.599,,,,,,,,,,,,,,,,,
7/1/2009,6:45,11.55,32.8,7.714,1.055,87.433,,,,,,,,,,,,,,,,,
7/1/2009,7:00,11.48,32.82,7.737,1.112,86.266,,,,,,,,,,,,,,,,,
7/1/2009,7:15,11.43,32.87,7.757,1.159,85.099,,,,,,,,,,,,,,,,,
7/1/2009,7:30,11.43,32.82,7.766,1.183,83.933,,,,,,,,,,,,,,,,,
7/1/2009,7:45,11.49,32.72,7.761,1.171,82.766,,,,,,,,,,,,,,,,,
7/1/2009,8:00,11.5,32.75,7.752,1.147,81.598,,,,,,,,,,,,,,,,,
7/1/2009,8:15,11.48,32.9,7.766,1.183,80.433,,,,,,,,,,,,,,,,,
7/1/2009,8:30,11.42,32.84,7.771,1.195,79.266,,,,,,,,,,,,,,,,,
7/1/2009,8:45,11.44,33.02,7.771,1.195,78.099,,,,,,,,,,,,,,,,,
7/1/2009,9:00,11.49,32.73,7.771,1.195,76.933,,,,,,,,,,,,,,,,,
7/1/2009,9:15,11.5,32.85,7.775,1.207,75.766,,,,,,,,,,,,,,,,,
7/1/2009,9:30,11.45,32.88,7.795,1.257,74.599,,,,,,,,,,,,,,,,,
7/1/2009,9:45,11.53,32.82,7.799,1.270,73.433,,,,,,,,,,,,,,,,,
7/1/2009,10:00,11.54,32.88,7.809,1.296,72.266,,,,,,,,,,,,,,,,,
7/1/2009,10:15,11.52,32.81,7.833,1.363,71.099,,,,,,,,,,,,,,,,,
7/1/2009,10:30,11.53,32.73,7.828,1.349,69.933,,,,,,,,,,,,,,,,,
7/1/2009,10:45,11.46,32.75,7.842,1.390,68.766,,,,,,,,,,,,,,,,,
7/1/2009,11:00,11.47,32.92,7.842,1.390,67.599,,,,,,,,,,,,,,,,,
7/1/2009,11:15,11.46,32.79,7.818,1.322,66.433,,,,,,,,,,,,,,,,,
7/1/2009,11:30,11.48,32.91,7.828,1.349,65.266,,,,,,,,,,,,,,,,,
7/1/2009,11:45,11.55,32.78,7.809,1.296,64.099,,,,,,,,,,,,,,,,,
7/1/2009,12:00,11.64,32.95,7.832,1.362,62.966,,,,,,,,,,,,,,,,,
7/1/2009,12:15,11.63,33.03,7.847,1.403,62.383,,,,,,,,,,,,,,,,,
7/1/2009,12:30,11.55,32.85,7.866,1.461,61.799,,,,,,,,,,,,,,,,,
7/1/2009,12:45,11.44,32.99,7.970,1.809,61.216,,,,,,,,,,,,,,,,,
7/1/2009,13:00,11.29,32.84,7.980,1.844,60.633,,,,,,,,,,,,,,,,,
7/1/2009,13:15,11.2,32.98,7.994,1.898,60.050,,,,,,,,,,,,,,,,,
7/1/2009,13:30,11.19,32.91,7.956,1.758,59.466,,,,,,,,,,,,,,,,,
7/1/2009,13:45,11.17,32.89,7.961,1.775,58.883,,,,,,,,,,,,,,,,,
7/1/2009,14:00,11.17,33.03,7.994,1.898,58.300,,,,,,,,,,,,,,,,,
7/1/2009,14:15,11.19,32.85,7.985,1.862,57.716,,,,,,,,,,,,,,,,,
7/1/2009,14:30,11.16,32.9,7.971,1.810,57.133,,,,,,,,,,,,,,,,,
7/1/2009,14:45,11.21,33.02,7.937,1.692,56.550,,,,,,,,,,,,,,,,,
7/1/2009,15:00,11.29,33.03,7.966,1.792,55.966,,,,,,,,,,,,,,,,,
7/1/2009,15:15,11.23,32.88,8.013,1.971,55.382,,,,,,,,,,,,,,,,,
7/1/2009,15:30,11.25,32.83,7.999,1.916,54.799,,,,,,,,,,,,,,,,,
7/1/2009,15:45,11.2,32.87,8.013,1.971,54.216,,,,,,,,,,,,,,,,,
7/1/2009,16:00,11.24,32.89,8.023,2.009,53.633,,,,,,,,,,,,,,,,,
7/1/2009,16:15,11.18,32.9,8.042,2.086,53.050,,,,,,,,,,,,,,,,,
7/1/2009,16:30,11.17,32.87,8.047,2.106,52.466,,,,,,,,,,,,,,,,,
7/1/2009,16:45,11.18,32.78,8.028,2.028,51.882,,,,,,,,,,,,,,,,,
7/1/2009,17:00,11.16,32.9,8.042,2.086,51.300,,,,,,,,,,,,,,,,,
7/1/2009,17:15,11.14,32.82,8.037,2.067,50.716,,,,,,,,,,,,,,,,,
7/1/2009,17:30,11.13,32.91,8.023,2.009,50.133,,,,,,,,,,,,,,,,,
7/1/2009,17:45,11.21,32.74,8.018,1.990,49.550,,,,,,,,,,,,,,,,,
7/1/2009,18:00,11.24,32.8,8.013,1.971,49.142,,,,,,,,,,,,,,,,,
7/1/2009,18:15,11.31,32.77,8.013,1.971,51.600,,,,,,,,,,,,,,,,,
7/1/2009,18:30,11.36,32.81,7.966,1.792,54.059,,,,,,,,,,,,,,,,,
7/1/2009,18:45,11.3,32.73,7.966,1.792,56.517,,,,,,,,,,,,,,,,,
7/1/2009,19:00,11.29,32.79,7.947,1.725,58.975,,,,,,,,,,,,,,,,,
7/1/2009,19:15,11.34,32.81,7.928,1.659,61.436,,,,,,,,,,,,,,,,,
7/1/2009,19:30,11.32,32.79,7.909,1.596,63.895,,,,,,,,,,,,,,,,,
7/1/2009,19:45,11.44,32.65,7.880,1.505,66.350,,,,,,,,,,,,,,,,,
7/1/2009,20:00,11.73,32.72,7.832,1.362,68.809,,,,,,,,,,,,,,,,,
7/1/2009,20:15,11.84,32.81,7.794,1.256,71.267,,,,,,,,,,,,,,,,,
7/1/2009,20:30,12.03,32.75,7.785,1.231,73.728,,,,,,,,,,,,,,,,,
7/1/2009,20:45,12.43,32.84,7.841,1.388,76.184,,,,,,,,,,,,,,,,,
7/1/2009,21:00,11.87,32.99,7.813,1.308,78.642,,,,,,,,,,,,,,,,,
7/1/2009,21:15,11.28,32.65,7.790,1.245,81.103,,,,,,,,,,,,,,,,,
7/1/2009,21:30,10.94,32.54,7.771,1.197,83.559,,,,,,,,,,,,,,,,,
7/1/2009,21:45,10.81,32.58,7.762,1.173,86.017,,,,,,,,,,,,,,,,,
7/1/2009,22:00,10.73,32.87,7.757,1.160,88.475,,,,,,,,,,,,,,,,,
7/1/2009,22:15,10.78,32.88,7.752,1.148,90.936,,,,,,,,,,,,,,,,,
7/1/2009,22:30,10.83,32.79,7.748,1.137,93.395,,,,,,,,,,,,,,,,,
7/1/2009,22:45,10.79,33.41,7.771,1.196,95.853,,,,,,,,,,,,,,,,,
7/1/2009,23:00,10.67,33.4,7.767,1.184,98.311,,,,,,,,,,,,,,,,,
7/1/2009,23:15,10.54,33.42,7.762,1.172,100.770,,,,,,,,,,,,,,,,,
7/1/2009,23:30,10.39,33.41,7.753,1.149,103.228,,,,,,,,,,,,,,,,,
7/1/2009,23:45,10.31,33.4,7.748,1.137,105.686,,,,,,,,,,,,,,,,,
7/2/2009,0:00,10.28,33.4,7.738,1.114,107.916,,,,,,,,,,,,,,,,,
7/2/2009,0:15,10.28,33.4,7.738,1.114,106.456,,,,,,,,,,,,,,,,,
7/2/2009,0:30,10.29,33.4,7.734,1.103,104.997,,,,,,,,,,,,,,,,,
7/2/2009,0:45,10.33,33.4,7.729,1.091,103.539,,,,,,,,,,,,,,,,,
7/2/2009,1:00,10.39,33.41,7.719,1.068,102.081,,,,,,,,,,,,,,,,,
7/2/2009,1:15,10.43,33.41,7.719,1.068,100.624,,,,,,,,,,,,,,,,,
7/2/2009,1:30,10.44,33.41,7.715,1.057,99.164,,,,,,,,,,,,,,,,,
7/2/2009,1:45,10.49,33.4,7.710,1.046,97.706,,,,,,,,,,,,,,,,,
7/2/2009,2:00,10.53,33.41,7.705,1.035,96.247,,,,,,,,,,,,,,,,,
7/2/2009,2:15,10.55,32.6,7.705,1.035,94.791,,,,,,,,,,,,,,,,,
7/2/2009,2:30,10.59,33.4,7.700,1.024,93.331,,,,,,,,,,,,,,,,,
7/2/2009,2:45,10.6,33.41,7.700,1.024,91.872,,,,,,,,,,,,,,,,,
7/2/2009,3:00,10.62,33.41,7.691,1.002,90.414,,,,,,,,,,,,,,,,,
7/2/2009,3:15,10.68,33.41,7.690,1.002,88.956,,,,,,,,,,,,,,,,,
7/2/2009,3:30,10.76,33.37,7.686,0.992,87.497,,,,,,,,,,,,,,,,,
7/2/2009,3:45,10.85,33.39,7.667,0.950,86.041,,,,,,,,,,,,,,,,,
7/2/2009,4:00,10.87,33.41,7.648,0.910,84.582,,,,,,,,,,,,,,,,,
7/2/2009,4:15,10.94,33.39,7.652,0.919,83.124,,,,,,,,,,,,,,,,,
7/2/2009,4:30,10.99,33.38,7.657,0.929,81.664,,,,,,,,,,,,,,,,,
7/2/2009,4:45,11.05,33.42,7.657,0.929,80.207,,,,,,,,,,,,,,,,,
7/2/2009,5:00,11.14,33.4,7.652,0.919,78.749,,,,,,,,,,,,,,,,,
7/2/2009,5:15,11.18,33.4,7.647,0.909,77.291,,,,,,,,,,,,,,,,,
7/2/2009,5:30,11.22,33.37,7.638,0.889,75.832,,,,,,,,,,,,,,,,,
7/2/2009,5:45,11.17,33.33,7.642,0.899,74.374,,,,,,,,,,,,,,,,,
7/2/2009,6:00,10.93,33.39,7.633,0.880,72.949,,,,,,,,,,,,,,,,,
7/2/2009,6:15,11.04,33.4,7.666,0.949,72.073,,,,,,,,,,,,,,,,,
7/2/2009,6:30,11.15,33.39,7.619,0.851,71.199,,,,,,,,,,,,,,,,,
7/2/2009,6:45,11.06,33.36,7.633,0.880,70.324,,,,,,,,,,,,,,,,,
7/2/2009,7:00,11.2,33.4,7.676,0.970,69.449,,,,,,,,,,,,,,,,,
7/2/2009,7:15,11.27,33.36,7.685,0.990,68.574,,,,,,,,,,,,,,,,,
7/2/2009,7:30,11.34,33.38,7.695,1.011,67.699,,,,,,,,,,,,,,,,,
7/2/2009,7:45,11.34,33.39,7.723,1.077,66.824,,,,,,,,,,,,,,,,,
7/2/2009,8:00,11.38,33.37,7.709,1.044,65.949,,,,,,,,,,,,,,,,,
7/2/2009,8:15,11.31,33.36,7.704,1.033,65.074,,,,,,,,,,,,,,,,,
7/2/2009,8:30,11.49,33.37,7.713,1.055,64.199,,,,,,,,,,,,,,,,,
7/2/2009,8:45,11.59,33.38,7.723,1.077,63.324,,,,,,,,,,,,,,,,,
7/2/2009,9:00,11.43,33.41,7.742,1.123,62.449,,,,,,,,,,,,,,,,,
7/2/2009,9:15,11.55,33.37,7.718,1.066,61.574,,,,,,,,,,,,,,,,,
7/2/2009,9:30,11.51,33.38,7.737,1.111,60.699,,,,,,,,,,,,,,,,,
7/2/2009,9:45,11.49,33.37,7.737,1.111,59.824,,,,,,,,,,,,,,,,,
7/2/2009,10:00,11.54,33.39,7.732,1.100,58.949,,,,,,,,,,,,,,,,,
7/2/2009,10:15,11.43,33.44,7.747,1.135,58.074,,,,,,,,,,,,,,,,,
7/2/2009,10:30,11.59,33.38,7.742,1.123,57.199,,,,,,,,,,,,,,,,,
7/2/2009,10:45,11.5,33.38,7.761,1.170,56.324,,,,,,,,,,,,,,,,,
7/2/2009,11:00,11.63,33.35,7.799,1.269,55.449,,,,,,,,,,,,,,,,,
7/2/2009,11:15,11.45,33.39,7.794,1.257,54.574,,,,,,,,,,,,,,,,,
7/2/2009,11:30,11.38,33.39,7.794,1.257,53.699,,,,,,,,,,,,,,,,,
7/2/2009,11:45,11.42,33.39,7.794,1.257,52.824,,,,,,,,,,,,,,,,,
7/2/2009,12:00,11.53,33.39,7.794,1.257,51.974,,,,,,,,,,,,,,,,,
7/2/2009,12:15,11.54,33.42,7.923,1.642,51.515,,,,,,,,,,,,,,,,,
7/2/2009,12:30,11.37,33.41,7.951,1.740,51.057,,,,,,,,,,,,,,,,,
7/2/2009,12:45,11.17,33.38,7.951,1.741,50.598,,,,,,,,,,,,,,,,,
7/2/2009,13:00,10.95,33.42,7.961,1.776,50.140,,,,,,,,,,,,,,,,,
7/2/2009,13:15,10.83,33.4,7.971,1.810,49.682,,,,,,,,,,,,,,,,,
7/2/2009,13:30,10.77,33.35,7.980,1.845,49.223,,,,,,,,,,,,,,,,,
7/2/2009,13:45,10.67,33.35,7.990,1.881,48.765,,,,,,,,,,,,,,,,,
7/2/2009,14:00,10.58,33.38,8.000,1.918,48.307,,,,,,,,,,,,,,,,,
7/2/2009,14:15,10.53,33.39,7.995,1.900,47.849,,,,,,,,,,,,,,,,,
7/2/2009,14:30,10.5,33.39,8.000,1.918,47.390,,,,,,,,,,,,,,,,,
7/2/2009,14:45,10.47,33.37,8.000,1.918,46.931,,,,,,,,,,,,,,,,,
7/2/2009,15:00,10.49,33.38,8.000,1.918,46.474,,,,,,,,,,,,,,,,,
7/2/2009,15:15,10.5,33.37,8.019,1.992,46.015,,,,,,,,,,,,,,,,,
7/2/2009,15:30,10.5,33.37,8.019,1.992,45.556,,,,,,,,,,,,,,,,,
7/2/2009,15:45,10.49,33.36,8.028,2.030,45.099,,,,,,,,,,,,,,,,,
7/2/2009,16:00,10.51,33.37,8.019,1.992,44.640,,,,,,,,,,,,,,,,,
7/2/2009,16:15,10.51,33.36,8.028,2.030,44.182,,,,,,,,,,,,,,,,,
7/2/2009,16:30,10.5,33.37,8.028,2.030,43.723,,,,,,,,,,,,,,,,,
7/2/2009,16:45,10.48,33.37,8.043,2.088,43.265,,,,,,,,,,,,,,,,,
7/2/2009,17:00,10.47,33.37,8.038,2.069,42.806,,,,,,,,,,,,,,,,,
7/2/2009,17:15,10.41,33.37,8.033,2.050,42.349,,,,,,,,,,,,,,,,,
7/2/2009,17:30,10.39,33.38,8.019,1.992,41.890,,,,,,,,,,,,,,,,,
7/2/2009,17:45,10.37,33.39,7.990,1.882,41.432,,,,,,,,,,,,,,,,,
7/2/2009,18:00,10.35,33.38,7.995,1.900,41.096,,,,,,,,,,,,,,,,,
7/2/2009,18:15,10.35,33.38,7.990,1.883,42.719,,,,,,,,,,,,,,,,,
7/2/2009,18:30,10.38,33.36,7.990,1.882,44.344,,,,,,,,,,,,,,,,,
7/2/2009,18:45,10.36,33.38,7.971,1.812,45.969,,,,,,,,,,,,,,,,,
7/2/2009,19:00,10.34,33.38,7.957,1.761,47.594,,,,,,,,,,,,,,,,,
7/2/2009,19:15,10.36,33.36,7.948,1.727,49.221,,,,,,,,,,,,,,,,,
7/2/2009,19:30,10.36,33.38,7.933,1.678,50.846,,,,,,,,,,,,,,,,,
7/2/2009,19:45,10.4,33.37,7.919,1.630,52.471,,,,,,,,,,,,,,,,,
7/2/2009,20:00,10.44,33.37,7.895,1.552,54.096,,,,,,,,,,,,,,,,,
7/2/2009,20:15,10.52,33.38,7.895,1.552,55.721,,,,,,,,,,,,,,,,,
7/2/2009,20:30,10.62,33.36,7.885,1.522,57.346,,,,,,,,,,,,,,,,,
7/2/2009,20:45,10.75,33.37,7.871,1.477,58.971,,,,,,,,,,,,,,,,,
7/2/2009,21:00,10.89,33.36,7.842,1.391,60.596,,,,,,,,,,,,,,,,,
7/2/2009,21:15,10.96,33.39,7.809,1.297,62.219,,,,,,,,,,,,,,,,,
7/2/2009,21:30,11.37,33.42,7.809,1.296,63.844,,,,,,,,,,,,,,,,,
7/2/2009,21:45,10.95,33.37,7.790,1.246,65.469,,,,,,,,,,,,,,,,,
7/2/2009,22:00,10.55,33.36,7.767,1.185,67.096,,,,,,,,,,,,,,,,,
7/2/2009,22:15,10.3,33.35,7.753,1.149,68.719,,,,,,,,,,,,,,,,,
7/2/2009,22:30,10.17,33.34,7.748,1.138,70.346,,,,,,,,,,,,,,,,,
7/2/2009,22:45,10.08,33.32,7.743,1.126,71.971,,,,,,,,,,,,,,,,,
7/2/2009,23:00,10.15,33.32,7.739,1.115,73.596,,,,,,,,,,,,,,,,,
7/2/2009,23:15,10.19,33.32,7.734,1.103,75.221,,,,,,,,,,,,,,,,,
7/2/2009,23:30,10.24,33.33,7.729,1.091,76.846,,,,,,,,,,,,,,,,,
7/2/2009,23:45,10.31,33.33,7.724,1.080,78.469,,,,,,,,,,,,,,,,,
7/3/2009,0:00,10.43,33.34,7.724,1.080,79.930,,,,,,,,,,,,,,,,,
7/3/2009,0:15,10.46,33.34,7.719,1.068,78.721,,,,,,,,,,,,,,,,,
7/3/2009,0:30,10.58,33.34,7.714,1.057,77.512,,,,,,,,,,,,,,,,,
7/3/2009,0:45,10.64,33.37,7.743,1.125,76.304,,,,,,,,,,,,,,,,,
7/3/2009,1:00,10.65,33.38,7.748,1.137,75.097,,,,,,,,,,,,,,,,,
7/3/2009,1:15,10.66,33.37,7.743,1.125,73.889,,,,,,,,,,,,,,,,,
7/3/2009,1:30,10.69,33.37,7.738,1.113,72.679,,,,,,,,,,,,,,,,,
7/3/2009,1:45,10.73,33.37,7.728,1.090,71.472,,,,,,,,,,,,,,,,,
7/3/2009,2:00,10.75,33.37,7.719,1.068,70.264,,,,,,,,,,,,,,,,,
7/3/2009,2:15,10.77,33.37,7.724,1.079,69.055,,,,,,,,,,,,,,,,,
7/3/2009,2:30,10.77,33.37,7.724,1.079,67.847,,,,,,,,,,,,,,,,,
7/3/2009,2:45,10.78,33.37,7.724,1.079,66.639,,,,,,,,,,,,,,,,,
7/3/2009,3:00,10.79,33.37,7.724,1.079,65.429,,,,,,,,,,,,,,,,,
7/3/2009,3:15,10.81,33.36,7.719,1.067,64.221,,,,,,,,,,,,,,,,,
7/3/2009,3:30,10.81,33.36,7.705,1.034,63.012,,,,,,,,,,,,,,,,,
7/3/2009,3:45,10.85,33.33,7.714,1.056,61.805,,,,,,,,,,,,,,,,,
7/3/2009,4:00,10.88,33.36,7.709,1.045,60.597,,,,,,,,,,,,,,,,,
7/3/2009,4:15,10.97,33.36,7.700,1.023,59.389,,,,,,,,,,,,,,,,,
7/3/2009,4:30,10.99,33.36,7.628,0.871,58.180,,,,,,,,,,,,,,,,,
7/3/2009,4:45,11.14,33.17,7.666,0.949,56.971,,,,,,,,,,,,,,,,,
7/3/2009,5:00,11.24,33.24,7.695,1.012,55.764,,,,,,,,,,,,,,,,,
7/3/2009,5:15,11.3,33.23,7.699,1.022,54.555,,,,,,,,,,,,,,,,,
7/3/2009,5:30,11.43,33.19,7.680,0.980,53.347,,,,,,,,,,,,,,,,,
7/3/2009,5:45,11.55,33.16,7.694,1.011,52.139,,,,,,,,,,,,,,,,,
7/3/2009,6:00,11.55,33.24,7.690,1.000,50.947,,,,,,,,,,,,,,,,,
7/3/2009,6:15,11.66,33.17,7.690,1.000,50.030,,,,,,,,,,,,,,,,,
7/3/2009,6:30,11.78,33.22,7.689,1.000,49.114,,,,,,,,,,,,,,,,,
7/3/2009,6:45,11.93,33.16,7.704,1.032,48.197,,,,,,,,,,,,,,,,,
7/3/2009,7:00,11.96,33.22,7.718,1.065,47.280,,,,,,,,,,,,,,,,,
7/3/2009,7:15,11.8,33.26,7.727,1.088,46.364,,,,,,,,,,,,,,,,,
7/3/2009,7:30,12.11,33.15,7.732,1.099,45.447,,,,,,,,,,,,,,,,,
7/3/2009,7:45,12.01,33.18,7.746,1.133,44.530,,,,,,,,,,,,,,,,,
7/3/2009,8:00,11.96,33.16,7.780,1.218,43.614,,,,,,,,,,,,,,,,,
7/3/2009,8:15,11.89,33.22,7.784,1.231,42.697,,,,,,,,,,,,,,,,,
7/3/2009,8:30,11.94,33.21,7.784,1.231,41.780,,,,,,,,,,,,,,,,,
7/3/2009,8:45,11.95,33.17,7.803,1.281,40.864,,,,,,,,,,,,,,,,,
7/3/2009,9:00,11.96,33.18,7.799,1.269,39.947,,,,,,,,,,,,,,,,,
7/3/2009,9:15,11.97,33.23,7.813,1.307,39.030,,,,,,,,,,,,,,,,,
7/3/2009,9:30,11.96,33.21,7.803,1.281,38.113,,,,,,,,,,,,,,,,,
7/3/2009,9:45,11.96,33.22,7.789,1.243,37.196,,,,,,,,,,,,,,,,,
7/3/2009,10:00,12.05,33.19,7.813,1.307,36.280,,,,,,,,,,,,,,,,,
7/3/2009,10:15,12.01,33.2,7.799,1.268,35.364,,,,,,,,,,,,,,,,,
7/3/2009,10:30,12.02,33.2,7.808,1.294,34.447,,,,,,,,,,,,,,,,,
7/3/2009,10:45,11.98,33.13,7.794,1.256,33.530,,,,,,,,,,,,,,,,,
7/3/2009,11:00,11.93,33.29,7.832,1.361,32.614,,,,,,,,,,,,,,,,,
7/3/2009,11:15,11.91,33.26,7.832,1.361,31.697,,,,,,,,,,,,,,,,,
7/3/2009,11:30,11.99,33.19,7.846,1.402,30.780,,,,,,,,,,,,,,,,,
7/3/2009,11:45,11.89,33.21,7.856,1.431,29.863,,,,,,,,,,,,,,,,,
7/3/2009,12:00,11.8,33.22,7.842,1.389,28.990,,,,,,,,,,,,,,,,,
7/3/2009,12:15,11.71,33.2,7.827,1.348,28.824,,,,,,,,,,,,,,,,,
7/3/2009,12:30,11.72,33.21,7.808,1.295,28.657,,,,,,,,,,,,,,,,,
7/3/2009,12:45,11.74,33.21,7.804,1.282,28.490,,,,,,,,,,,,,,,,,
7/3/2009,13:00,11.82,33.21,7.818,1.321,28.324,,,,,,,,,,,,,,,,,
7/3/2009,13:15,11.94,33.3,7.841,1.388,28.157,,,,,,,,,,,,,,,,,
7/3/2009,13:30,12.05,33.19,7.832,1.361,27.990,,,,,,,,,,,,,,,,,
7/3/2009,13:45,12,33.22,7.832,1.361,27.824,,,,,,,,,,,,,,,,,
7/3/2009,14:00,11.72,33.18,7.932,1.674,27.657,,,,,,,,,,,,,,,,,
7/3/2009,14:15,11.57,33.1,7.984,1.861,27.490,,,,,,,,,,,,,,,,,
7/3/2009,14:30,11.47,33.11,7.999,1.915,27.324,,,,,,,,,,,,,,,,,
7/3/2009,14:45,11.42,33.21,8.008,1.951,27.157,,,,,,,,,,,,,,,,,
7/3/2009,15:00,11.34,33.1,8.027,2.027,26.990,,,,,,,,,,,,,,,,,
7/3/2009,15:15,11.3,33.18,8.023,2.008,26.824,,,,,,,,,,,,,,,,,
7/3/2009,15:30,11.28,33.1,8.013,1.971,26.657,,,,,,,,,,,,,,,,,
7/3/2009,15:45,11.28,33.09,8.013,1.971,26.490,,,,,,,,,,,,,,,,,
7/3/2009,16:00,11.33,33.09,8.018,1.989,26.324,,,,,,,,,,,,,,,,,
7/3/2009,16:15,11.3,33.08,8.023,2.008,26.157,,,,,,,,,,,,,,,,,
7/3/2009,16:30,11.32,33.1,8.023,2.008,25.990,,,,,,,,,,,,,,,,,
7/3/2009,16:45,11.32,33.1,8.018,1.989,25.824,,,,,,,,,,,,,,,,,
7/3/2009,17:00,11.31,33.2,8.023,2.008,25.657,,,,,,,,,,,,,,,,,
7/3/2009,17:15,11.27,33.19,8.032,2.046,25.490,,,,,,,,,,,,,,,,,
7/3/2009,17:30,11.27,33.09,8.018,1.989,25.324,,,,,,,,,,,,,,,,,
7/3/2009,17:45,11.28,33.1,8.032,2.046,25.157,,,,,,,,,,,,,,,,,
7/3/2009,18:00,11.22,33.1,8.028,2.027,25.079,,,,,,,,,,,,,,,,,
7/3/2009,18:15,11.2,33.08,8.032,2.047,26.454,,,,,,,,,,,,,,,,,
7/3/2009,18:30,11.19,33.07,8.023,2.009,27.831,,,,,,,,,,,,,,,,,
7/3/2009,18:45,11.17,33.09,8.013,1.971,29.204,,,,,,,,,,,,,,,,,
7/3/2009,19:00,11.17,33.06,7.999,1.916,30.579,,,,,,,,,,,,,,,,,
7/3/2009,19:15,11.12,33.08,7.980,1.845,31.956,,,,,,,,,,,,,,,,,
7/3/2009,19:30,11.11,33.07,7.966,1.792,33.329,,,,,,,,,,,,,,,,,
7/3/2009,19:45,11.09,33.08,7.947,1.725,34.704,,,,,,,,,,,,,,,,,
7/3/2009,20:00,11.1,33.06,7.947,1.725,36.079,,,,,,,,,,,,,,,,,
7/3/2009,20:15,11.11,33.05,7.923,1.644,37.454,,,,,,,,,,,,,,,,,
7/3/2009,20:30,11.15,33.06,7.895,1.550,38.831,,,,,,,,,,,,,,,,,
7/3/2009,20:45,11.23,32.99,7.876,1.490,40.204,,,,,,,,,,,,,,,,,
7/3/2009,21:00,11.36,33.1,7.880,1.505,41.579,,,,,,,,,,,,,,,,,
7/3/2009,21:15,11.47,33.22,7.885,1.519,42.954,,,,,,,,,,,,,,,,,
7/3/2009,21:30,11.57,33.22,7.851,1.417,44.329,,,,,,,,,,,,,,,,,
7/3/2009,21:45,11.66,33.26,7.818,1.321,45.704,,,,,,,,,,,,,,,,,
7/3/2009,22:00,11.75,33.28,7.789,1.244,47.079,,,,,,,,,,,,,,,,,
7/3/2009,22:15,12.22,33.21,7.813,1.307,48.454,,,,,,,,,,,,,,,,,
7/3/2009,22:30,12.06,33.25,7.818,1.320,49.829,,,,,,,,,,,,,,,,,
7/3/2009,22:45,11.84,33.2,7.832,1.361,51.204,,,,,,,,,,,,,,,,,
7/3/2009,23:00,11.61,33.14,7.823,1.335,52.579,,,,,,,,,,,,,,,,,
7/3/2009,23:15,11.01,33.09,7.800,1.271,53.956,,,,,,,,,,,,,,,,,
7/3/2009,23:30,10.86,33.05,7.795,1.259,55.329,,,,,,,,,,,,,,,,,
7/3/2009,23:45,10.91,33.03,7.795,1.259,56.704,,,,,,,,,,,,,,,,,
7/4/2009,0:00,11.01,33.07,7.785,1.233,57.911,,,,,,,,,,,,,,,,,
7/4/2009,0:15,11.04,33.07,7.781,1.220,56.369,,,,,,,,,,,,,,,,,
7/4/2009,0:30,11.36,33.11,7.775,1.207,54.826,,,,,,,,,,,,,,,,,
7/4/2009,0:45,11.53,33.13,7.785,1.232,53.286,,,,,,,,,,,,,,,,,
7/4/2009,1:00,11.12,33.13,7.776,1.208,51.743,,,,,,,,,,,,,,,,,
7/4/2009,1:15,10.81,33.12,7.776,1.209,50.201,,,,,,,,,,,,,,,,,
7/4/2009,1:30,10.64,33.1,7.771,1.197,48.661,,,,,,,,,,,,,,,,,
7/4/2009,1:45,10.55,33.1,7.762,1.173,47.119,,,,,,,,,,,,,,,,,
7/4/2009,2:00,10.56,33.08,7.757,1.161,45.576,,,,,,,,,,,,,,,,,
7/4/2009,2:15,10.53,33.12,7.748,1.137,44.036,,,,,,,,,,,,,,,,,
7/4/2009,2:30,10.55,33.09,7.743,1.125,42.494,,,,,,,,,,,,,,,,,
7/4/2009,2:45,10.6,33.1,7.738,1.114,40.953,,,,,,,,,,,,,,,,,
7/4/2009,3:00,10.72,33.1,7.738,1.113,39.411,,,,,,,,,,,,,,,,,
7/4/2009,3:15,10.74,33.12,7.738,1.113,37.868,,,,,,,,,,,,,,,,,
7/4/2009,3:30,10.86,33.09,7.733,1.101,36.326,,,,,,,,,,,,,,,,,
7/4/2009,3:45,10.88,33.1,7.738,1.113,34.784,,,,,,,,,,,,,,,,,
7/4/2009,4:00,10.93,33.12,7.738,1.113,33.244,,,,,,,,,,,,,,,,,
7/4/2009,4:15,10.98,33.11,7.728,1.090,31.701,,,,,,,,,,,,,,,,,
7/4/2009,4:30,11.08,33.07,7.704,1.034,30.161,,,,,,,,,,,,,,,,,
7/4/2009,4:45,11.12,33.1,7.709,1.045,28.619,,,,,,,,,,,,,,,,,
7/4/2009,5:00,11.24,33.09,7.709,1.044,27.078,,,,,,,,,,,,,,,,,
7/4/2009,5:15,11.39,33.09,7.680,0.980,25.536,,,,,,,,,,,,,,,,,
7/4/2009,5:30,11.56,33.11,7.709,1.044,23.993,,,,,,,,,,,,,,,,,
7/4/2009,5:45,11.57,33.07,7.714,1.055,22.453,,,,,,,,,,,,,,,,,
7/4/2009,6:00,11.86,33.04,7.708,1.043,20.951,,,,,,,,,,,,,,,,,
7/4/2009,6:15,11.96,33.07,7.718,1.065,20.119,,,,,,,,,,,,,,,,,
